text,date,sentiment,title,url
"Wikileaks founder Julian Assange dropped a bomb this week when he talked about releasing a series of hacked documents that are criminally damning for Hillary Clinton.
According to recent reports, Assange claims that 1,700 emails in Clinton’s collection prove that she sold weapons to ISIS.
When asked by reporter Juan Gonzalez why Assange decided to release 50,547 pages of documents sent as attachments to Clinton’s emails, Assange’s response was simple.
“You know, our civilizations can only be as good as our knowledge of what our civilization is,” Assange commented. “We can’t possibly hope to reform that which we do not understand. So, those Hillary emails, they connect together with the cables that we have published of Hillary Clinton, creating a rich picture of how Hillary Clinton performs in office, but, more broadly, how the U.S. Department of State operates. So, for example, the disastrous, absolutely disastrous intervention in Libya, the destruction of the Gaddafi government, which led to the occupation of ISIS of large segments of that country, weapons flows going over to Syria, being pushed by Hillary Clinton, into jihadists within Syria, including ISIS—that’s there in those emails. There’s more than 1,700 emails in Hillary Clinton’s collection, that we have released, just about Libya alone.”
Watch the interview below and tell us what you think. Do you support Assange? Does Hillary need to be kept far away from the White House?
",2016-08-04 03:20:43+00:00,0.043452381,Julian Assange Drops Criminal Bombshell On Hillary… It’s Happening [VIDEO],http://americannews.com/julian-assange-drops-criminal-bombshell-on-hillary-its-happening-video/
"According to reports, thousands of supporters were turned away from a Friday rally for Donald Trump in Columbus, Ohio. Now, new information indicates that decision might have had more to do with politics than public safety.
The event was held at the Greater Columbus Convention Center, a venue that can seat more than 4,000. Still, Fire Marshal Kevin O’Conner limited the event size to 1,000. Trump was clearly not happy about the decision, and called O’Conner out for “playing politics.”
That claim seems to have some merit, given that O’Conner is part of the Democrat machine via his relationship with Columbus Mayor Andrew Ginther. Just the day before, Mayor Ginther had campaigned with Hillary Clinton.
Twitter users posted photographs of thousands of people waiting in line, many of whom ended up being turned away for political reasons. Trump’s events are selling out, and the Clinton campaign can’t be happy about that. It’s becoming increasingly clear she will do anything to get elected.
What do you think of these reports?",2016-08-03 17:23:08+00:00,0.224225774,BREAKING: Sick Truth About Fire Marshal Who Shut Down Trump Rally Revealed,http://americannews.com/breaking-sick-truth-about-fire-marshal-who-shut-down-trump-rally-revealed/
"CNN commentator Fareed Zakaria went after Donald Trump this week in response to recent comments the presidential nominee made about Russia.
“He’s not going to go into Ukraine, all right?” Trump said in speaking about Vladimir Putin. “You can mark it down and you can put it down, you can take it anywhere you want.”
Commentators were quick to note that Russia has already put troops in Ukraine, using that fact to defend their claims that Trump lacks foreign policy knowledge and skills. Later, Trump defended the comment.
“So with all of the Obama tough talk on Russia and the Ukraine, they have already taken Crimea and continue to push,” Trump added. “That’s what I said!”
Zakaria clearly did not accept this explanation, and instead used the comment to criticize Trump live on CNN with Wolf Blitzer.
“There’s a term for this kind of thing: This is the mode of a bulls*** artists,” Zakaria claimed. “And it’s sometimes amusing, it’s entertaining if the guy’s trying to sell you a condo or a car. But for a president of the United States, it’s deeply worrying.
Though Trump did not respond to CNN directly, he did take to Twitter to express his frustration about the one-sided network.
People believe CNN these days almost as little as they believe Hillary….that's really saying something! — Donald J. Trump (@realDonaldTrump) August 1, 2016",2016-08-03 12:21:31+00:00,0.105628767,Muslim Commentator On CNN Calls Donald Trump A “Bullsh*tter” On Live TV And Then THIS Happened [VIDEO],http://americannews.com/muslim-commentator-on-cnn-calls-donald-trump-a-bullshtter-on-live-tv-and-then-this-happened-video/
"Donald Trump has been a source of controversy ever since he first stepped on the campaign trail. That controversy escalated this week when Trump told a Virginia television station that he had no regrets about his clash with Khizr and Ghazala Khan, the parents of an Army captain killed in Iraq.
The feud began when Mr. Khan criticized Trump at the Democratic Convention, a move that Trump says is extraordinarily unfair. The nominee’s five-day confrontation with a military family hasn’t exactly gone over well.
Now, one Marine is speaking up in defense of Trump, writing a letter to the Khan family and offering a perspective that the liberal media refuses to. Read it below and tell us what you think:
Dear Mr. Khan,
I want to preface this letter by stating that I respect your son’s sacrifice for this great nation. By all accounts, he is a true hero that sacrificed himself in service to our country. For that I am thankful.
As a veteran, I watched your comments at the Democratic National Convention with a mixture of sadness, and anger. The United States has a military comprised of volunteers. Every single member has made the conscious choice to join the military and serve. There is not a single service member who has been forced into service.
It is important for all service members (and apparently, their families) to understand that service to this great nation does not imbue one with special privileges or rights. I found your comments troubling when you said: “Have you ever been to Arlington cemetery? Go look at the graves of brave patriots who died defending the United States of America. You will see all faiths, genders and ethnicities. You have sacrificed nothing and no one.”
Does it matter whether Mr. Trump has sacrificed “…nothing and no one?”…has Ms. Clinton “..sacrificed” for this nation? How about Mr. Obama? Your comment stating that Mr. Trump “…has sacrifice no one” is alarming. Are you intimating that YOU sacrificed? Sir, your son willingly sacrificed himself. As a father I cannot imagine the pain you must feel but his sacrifice is his own. He was not forced to serve.
I am troubled that you would allow a party that has little more than contempt for the US Service Member to parade you into the DNC to denounce Donald Trump. Did you watch when protesters at the DNC booed and heckled Medal of Honor recipient Capt. Florent Groberg? Did you notice your party interrupting the moment of silence for slain police officers? Your own hypocrisy in not denouncing these acts and instead using the DNC as a platform to make a political point is disgraceful. The simple fact is that whether one served or sacrificed does not give greater power to their statements. One vote is as valuable as another. That sir, is why our Country is great. Your condemnation of one person for a statement while standing idly as your party disparages veterans and police officers is the height of hypocrisy.
To conflate the need to prevent potential terrorists from entering our country with the belief that ‘all Muslims’ should be banned is simply wrong and disingenuous. As a reminder, Mr. Trump said: ” “Until we are able to determine and understand this problem and the dangerous threat it poses, our country cannot be the victims of horrendous attacks by people that believe only in Jihad, and have no sense of reason or respect for human life,” The irony of your son’s own death at the hands of these very people in Iraq should not be ignored. I have little doubt that your son would have recognized the need to protect our country from these very people. In fact, he held is own troops back so that he could check on a suspicious car. Your son understood sacrifice and how to protect “his people”…’his soldiers’….’his fellow Americans’…
As you continue to make the media circuit and bask in the glow of affection cast upon you by a party that has little regard for your son’s own sacrifice, and veterans in general, I would ask you to consider your comments and your position more closely.
Respectfully,
Chris Mark
US Marine and Navy Veteran",2016-08-03 12:09:44+00:00,0.130940934,US Marine And Navy Veteran DESTROY Muslim Father Who Attacked Trump,http://americannews.com/us-marine-and-navy-veteran-destroy-muslim-father-who-attacked-trump/
"In a recent interview, Julian Assange sat with ITV to discuss the next release of evidence against Hillary. This time, the goal is to ensure that Hillary will be arrested for her carelessness.
Wikileaks has published 30,322 emails from Hillary Clinton’s private email server, spanning over 4 years from June 2010 to August 2014. Assange did not say much about the content of the emails, though he did confirm the group had “accumulated a lot of material about Hillary Clinton, which could proceed to an indictment.”
The emails in the process of being released have various information involving not only her time as Secretary of State but also about the Clinton Foundation. One piece of information, reporters are told, specifies that Hillary ordered a staffer to remove classification settings on an official email from the State Department.
She then reportedly instructed the staffer to send the document through an unsecured email.
“Attorney General Loretta Lynch is not going to indict Hillary Clinton,” an ITV reporter commented. “It’s not possible that could happen. But the FBI could push for new concessions from the Clinton government in exchange for its lack of indictment.”
What do you think of these reports? Could there be light at the end of the tunnel?",2016-08-02 19:21:10+00:00,0.078636364,Wikileaks Just Dropped An Email Grenade Right In Hillary’s Lap… She’s Finished,http://americannews.com/wikileaks-just-dropped-an-email-grenade-right-in-hillarys-lap-shes-finished/
"Last week, Michelle Obama gave a speech at the Democratic National Convention that had liberals praising her. Of course, she took the opportunity to criticize Donald Trump and build up her own family in the process.
“That is the story of this country, the story that has brought me to this stage tonight. The story of generations of people who felt the lash of bondage, the shame of servitude, the sting of segregation, but who kept on striving and hoping and doing what needed to be done so that today I wake up every morning in a house that was built by slaves,” Michelle began.
“And I watch my daughters, two beautiful, intelligent, black young women playing with their dogs on the White House lawn,” she continued. “And because of Hillary Clinton, my daughters and all our sons and daughters now take for granted that a woman can be president of the United States.”
“So, look, don’t let anyone ever tell you that this country isn’t great, that somehow we need to make it great again,” she said, pointing her attention on Trump. “Because this, right now, is the greatest country on earth!”
Let’s break this down. According to Michelle Obama her family is proof of the American dream, Hillary is the responsible for our country’s success and future, and America lives up to her expectations.
Wow. Just, wow.",2016-08-02 02:53:18+00:00,0.31186067,"Michelle Obama Challenged Donald Trump, Immediately Gets Hit Back With THIS [VIDEO]",http://americannews.com/michelle-obama-challenged-donald-trump-immediately-gets-hit-back-with-this-video/
"If you want to know exactly what type of person Hillary Clinton is, just watch her most recent interview with The View, where she argued that an unborn child just hours before delivery should have no Constitutional rights.
Her comments came just days after she made the controversial claim that unborn children simply do not have any rights granted by the Constitution.
“I want to ask you about some comments that you made over the weekend on Meet the Press regarding abortion,” Paula Faris asked Clinton. “You said, quote, ‘the unborn person doesn’t have constitutional rights. My question is at what point does someone have constitutional rights, and are you saying that a child, on its due date, just hours before delivery still has no constitutional rights?”
“Under our law, that is the case,” Hillary concluded.
Of course, she then went on to argue that she supports Roe v. Wade, which makes it the case that unborn children have no rights.
Hillary also thinks that women should have the sole decision-making power over the lives of unborn children, no matter what.",2016-07-30 03:58:38+00:00,0.167857143,Hillary: ‘An Unborn Child Just Hours Before Delivery Does Not Have Constitutional Rights’,http://americannews.com/hillary-an-unborn-child-just-hours-before-delivery-does-not-have-constitutional-rights/
"According to reports, Barack Obama spoke at the DNC on Wednesday night in hopes of convincing Americans to vote for Hillary Clinton. His speech may have been well-received, but was it enough to combat the footage that Trump released just hours before of Obama criticizing her during the 2008 election?
The controversial new ad featured Obama talking about the “3 a.m. phone call” commercial in 2008, explaining what he hoped for in someone answering it.
“Here’s the important thing about that 3 a.m. phone call—what you want is somebody who is, first of all, going to get all the facts and gather up good intelligence,” Obama commented in the primary battle with Clinton.
The ad then cut to Clinton during her time as Secretary of State, claiming “we’ve seen rage and violence directed at American embassies over an awful internet video.” Of course, she’s referring to the Benghazi attack, and it has since been revealed that the video had nothing to do with the attack—something that Hillary already knew at the time.
“The second thing we want is somebody who is able to analyze the situation, the cost and benefits of actions,” Obama is then shown saying.
The video then cuts to yet another damning clip of Hillary.
“The most important thing that you need is somebody who’s going to exercise good judgment,” Obama concludes, before the video references Clinton’s email scandal.
Watch the video below and tell us what you think.",2016-07-29 02:49:47+00:00,0.252272727,Trump Releases Damning New Hillary Footage… Obama Isn’t Going To Like This [VIDEO],http://americannews.com/trump-releases-damning-new-hillary-footage-obama-isnt-going-to-like-this-video/
"Republican nominee Donald Trump has made it clear that he has big plans for American when he becomes president. And some of those plans are already in motion, despite the best effort of some government employees.
Presidents have the important responsibility of appointing people to certain governmental positions. In a true testament to his leadership skills, Trump is already thinking about who he wants in those positions.
Now, reports are showing that Trump’s campaign was drawing up a list of federal government employees appointed by President Obama. Trump has serious plans to fire them and clean house if he wins the election. As if that weren’t enough to have Obama’s blood boiling, Trump is also reportedly planning to ask Congress to pass legislation that would make it easier to fire public workers.
“As you know from his other career, Donald likes to fire people,” New Jersey Gov. Chris Christie joked at a closed-door meeting during the RNC. Christie then warned that President Obama may convert his appointees to civil servants, who are much harder to fire.
“It’s called burrowing,” he commented. “You take them from the political appointee side into the civil service side in order to try to set up…roadblocks for your successor, kind of like when all the Clinton people took all the Ws off the keyboard when George Bush was coming into the White House.”
Of course, Trump is planning for Obama’s manipulative ways.
“One of the things I have suggested to Donald is that we have to immediately ask the Republican Congress to change the civil service laws,” Christie concluded. “Because if they do, it will make it a lot easier to fire those people.”
What do you think of Trump’s plan?",2016-07-26 02:33:41+00:00,0.163630668,Donald Trump Just Announced What He’s Going To Do To Obama’s Staff… They’re Trembling,http://americannews.com/donald-trump-just-announced-what-hes-going-to-do-to-obamas-staff-theyre-trembling/
"According to reports, Navy Admiral James Stavridis was reportedly on the list of possible vice presidential picks for Hillary Clinton. Now, it appears that he is not even sure if he’ll vote for her.
Boston.com reported that the former admiral reportedly being vetted refused to endorse Clinton.
James Stavridis is a former Navy admiral and supreme allied commander at Nato. He is also currently the dean of the Fletcher School at Tufts University. Last week, The New York Times reported that he was being vetted by Hillary Clinton’s campaign as a potential running mate.
In an interview with Fox News Radio’s Kilmeade and Friends on Tuesday, Stavridis said that he was “leaning toward voting” for the former secretary of state.
“At this point, I would say that I would lean toward Secretary Clinton from everything I’ve seen thus far,” he commented. “I am very comfortable with making that decision in the privacy of my own home.”
What do you think of Stavridis’ comments? Is this a complete embarrassment to the Clinton campaign?",2016-07-23 14:22:16+00:00,0.15048951,Navy Admiral Turns On Hillary And Completely Exposes Her,http://americannews.com/navy-admiral-turns-on-hillary-and-completely-exposes-her/
"Recently, Hillary Clinton took to the stage and demanded that police ‘stop killing African Americans.’
Americans everywhere were immediately frustrated that Hillary is choosing to perpetuate President Obama’s anti-police rhetoric, which has led to an escalation of violence toward officers.
Not to mention, the story that Clinton is telling is incredibly one-sided.
“Let’s be real,” rapper and produce Mr. Hopson tweeted. “Black lives don’t even matter to a lot of blacks. So how come all the sudden black lives matter when someone else kills us?”
That argument, while controversial, has been backed by some serious statistics. According to FBI Crime report:
– While only 6% of the U.S. population is identified as black and male, 57.9% of the persons legally killed by a private citizen in self-defense were black males.
– Almost 90% of black males killed in criminal homicides from 2009-2012 were killed by another black male.
– Black women comprise only 7% of the population but account for 37% of all abortions and are five times more likely to abort than white women.
Let’s be clear: officers who are out of line need to be investigated and prosecuted when necessary. But if we’re going to look at the death rates, it’s important to look at the complete issue. Ignoring statistics like this is criminal to anyone determined to solve this problem and improve the lives of the black community.",2016-07-23 14:14:50+00:00,-0.030808081,Hillary Completely Turns On Our Nation’s Police ‘For Killing Black People’,http://americannews.com/hillary-completely-turns-on-our-nations-police-for-killing-black-people/
"Most Americans hate Democratic Presidential nominee Hillary Clinton. All election season long she’s had problems attracting people to her rallies while Republican Presidential nominee Donald Trump has had capacity crowds and even her fellow Democrat Bernie Sanders was lavished with rock star-like attention. Hillary, on the other hand, has had to practically pay people to show up at her stump speeches.
She has been combing the political landscape far and wide to find a suitable running. There must be somebody, anybody out there that actually likes her and is willing to associate their name with her sullied Clinton name. You’d think that of all people in America, at least the people on her Vice Presidential shortlist would be willing to say some nice things about her.
You’d be wrong. Hillary Clinton Retired Admiral James Stavridis on her shortlist, and he quickly spurned her and slammed her with some awesome words. He’s not even committed to voting for her in November. And Hillary was stupid enough to think he’d be her running mate?
Listen to what he had to say here:",2016-07-22 02:20:09+00:00,0.050462963,Hillary VP Pick TURNS On Her And HUMILIATES Her With These 9 Scathing Words,http://americannews.com/hillary-vp-pick-turns-on-her-and-humiliates-her-with-these-9-scathing-words/
"Democratic National Committee chair Debbie Wasserman Schultz is as stupid as she is ugly. Plenty of people even within her own party don’t like her…just ask Bernie Sanders, who repeatedly lobbied very publicly to get her ousted from her position. She basically gift-wrapped the Democratic Presidential nomination to her fellow deeply disliked Dem Hillary Clinton, after all.
Guess what dumb thing she did recently? She thought it would be “clever” to sneak into the Republican National Convention and raise a big stink about how awful she thinks Trump is and how she doesn’t want him to be the nominee. Well, guess what, hag…Trump is our guy and he’s officially the candidate.
She made sure to get all the attention of news reporting cameras on her, and began to run her mouth, saying that Trump should go “nowhere near the White House” and that he is “the most divisive, bigoted, unprepared, unqualified major-party candidate that has ever run.”
Want to hear other stupid things she said? This is a real corker. She said with a straight face that Clinton is “the most admired and respected woman in the entire world.”
Okay, loser!
Watch the full interview here:",2016-07-22 02:11:12+00:00,-0.011742424,Democratic Chairwoman Sneaked Into The RNC And Did THIS To Try And Stop Trump,http://americannews.com/democratic-chairwoman-sneaked-into-the-rnc-and-did-this-to-try-and-stop-trump/
"This week, Hillary Clinton’s shortlist for her running mate has finally leaked—and some of the names on the list might surprise you.
According to reports, Agriculture Secretary Tom Vilsack and Sen. Tim Kaine have topped the list as frontrunners. The Washington Post reports that Clinton has been praising both of these men and their accomplishments for some time now, and hyping up them both.
Both Vilsack and Kaine have governing experience that would give Clinton more credibility in the general election. That’s something we all know she needs. Clinton has made it clear that “experience” is what she is looking for in a Vice President.
“Would this person be a good president?” she said in an interview with Charlie Rose of her top criteria for VP. “You know, I am afflicted with the responsibility gene and I know what it’s like being president. I’ve seen it up close, I’ve worked for one, I’ve had that experience. So for me, there is nothing more important than my rock-solid conviction that the person I choose could literally get up one day and be the president of the United States.”
Watch her full interview below and tell us what you think of Clinton’s potential picks.",2016-07-21 01:58:16+00:00,0.336363636,"Hillary’s Vice President was just leaked, you’re not gonna like this",http://americannews.com/hillarys-vice-president-was-just-leaked-youre-not-gonna-like-this/
"Everyone is going crazy of Melania Trump’s speech at the Republican National Convention. Many Republicans loved it because it was a great and inspiring speech. Democrats are going crazy for a different reason, because they think that she stole some lines from Michelle Obama’s speech in 2008. You can check out the video below.
However, this is all pretty misleading. First of all, the ‘lines she stole’ were all very generic lines that have been used in speech after speech. In fact, Obama was accused of stealing a Clinton speech in 2008. Obama called the attack absurd. Obama’s response was, “I’ve written two books. I wrote most of my speeches. I would add that I noticed Senator Clinton, on occasion, has used words of mine as well.” Obama has also been caught stealing words from various candidates including John Edwards in the clip below.
Trump’s campaign has denied that Melania stole her speech from Michelle Obama. They pointed out the absurdity of doing that. All that matters is that she made a great speech from her own perspective. You can check out the full speech below. Her speech starts about 2 minutes in.",2016-07-20 18:29:03+00:00,0.221875,"Liberals Accuse Melania Of Plagiarizing Speech, They Forgot This One Important Detail",http://americannews.com/liberals-accuse-melania-of-plagiarizing-speech-they-forgot-this-one-important-detail/
"According to reports, Democratic National Committee Chairwoman Debbie Wasserman Schultz just went after the Republican Party and Donald Trump during interviews from inside the arena at the GOP convention in Cleveland.
Wasserman Schultz argued that Trump should go “nowhere near the White House” because he is “the most divisive, bigoted, unprepared, unqualified major-party candidate that has ever run.”
As if that weren’t enough, she promised that “that’s the contrast that we’re going to draw. Whatever is said on this stage tonight and through this week, Donald Trump can’t run away from his horrific personal and business record.”
Democrats have been conducting interviews and meetings in Cleveland this week to counteract the momentum that Trump is gaining from winning the official nomination.
In a later interview with NBC’s Andrea Mitchell, Wasserman Schultz repeated her claims that Trump was “dangerous” and “unqualified” and “unprepared.”
“Bluster is not substitute for expertise,” she commented. Then she added that Clinton is “the most admired and respected woman in the entire world.”
Of course, that claim is false, considering that 67 percent of Americans do not trust her.",2016-07-20 16:44:47+00:00,-0.033333333,Watch: Dem Chair Shows Up INSIDE GOP Convention Arena And Does The Unthinkable,http://americannews.com/watch-dem-chair-shows-up-inside-gop-convention-arena-and-does-the-unthinkable-2/
"We all know that Hillary Clinton is corrupt and her FBI case was especially corrupt. FBI director James Comey called her extremely careless and even admitted that what she did was illegal. However she is not being arrested. There was also the scandal that happened when Bill Clinton met with Loretta Lynch, the head of the case, just a few days before the case came to a close.
However, not all FBI members are okay with Comey’s ruling. Some of them are very angry. They recently shared their opinions and revealed new information about the investigation. FBI agents told the New York Post that they were forced to sign a non-disclosure agreement that prevented them from talking about the case. This is very unusual, and one agent says they have never had to sign one of these agreements on any case in the past.
They also weighed in on what they really thought of the Bill Clinton/Loretta Lynch meeting. Loretta Lynch called it a social meeting that happened by chance. No one believes that, not even the FBI. The FBI agrees that this meeting was most likely a way to sway the case in Hillary’s favor. They aren’t happy with James Comey.",2016-07-20 07:05:48+00:00,-0.074107744,"FBI Agents Turn Against Comey, Reveal New HORRIBLE Truth About Corruption in Hillary Case",http://americannews.com/fbi-agents-turn-against-comey-reveal-new-horrible-truth-about-corruption-in-hillary-case/
"Arizona Sen. John McCain is just one of several prominent Republicans sitting out this week’s Republican Nation convention in Ohio. McCain cited an ongoing re-election bid as his reason, but the woman hoping to beat him in the primary race was in the thick of the week-long event during Monday’s proceedings.
Norvell Rose, reporting for Western Journalism from Cleveland this week, connected with Dr. Kelli Ward to find out what she wanted to accomplish at the RNC.
“I came to speak at the united rally today,” Ward commented. “Because I think it’s very important for us to unify our party behind our nominee so we are able to win and defeat Hillary Clinton at the ballot box in November.”
Ward also acknowledged her personal goals for attending the event.
“I’m here meeting with people from all across the country and from the Arizona delegation, solidifying my support in my run for the U.S. Senate against John McCain in the primary,” she commented, adding that the effort was “going amazingly well.”
“The policy issues and differences between he and I should be pointed out in this very important election,” she concluded, “so I’m hopeful that we’ll be able to see it.”
What do you think? Was this an excellent move on Ward’s part?",2016-07-20 02:58:44+00:00,0.3525,McCain’s Decision To Skip Repub Convention Just BACKFIRED In The Biggest Way Imaginable,http://americannews.com/mccains-decision-to-skip-repub-convention-just-backfired-in-the-biggest-way-imaginable/
"In a recent segment, MSNBC’s Chris Matthews claimed the RNC “ruined” the first night of its convention by including the mother of Benghazi State Department employee Sean Smith in the speaker lineup.
“For all of this loss, for all of this grief, for all of the cynicism the tragedy in Benghazi has wrought upon America, I blame Hillary Clinton,” Patricia Smith commented during her speech. “I blame Hillary Clinton personally for the death of my son.”
The comments were powerful, but Matthews wasn’t buying them.
“I don’t understand why the Republicans would choose to put this on primetime television, when they have such wonderful stories of American heroism to speak to the American people,” Matthews commented. “I think it was wrong, I don’t care what that woman up there—the mother—has felt. Her emotions are her own. But for the country, in choosing a leader, it’s wrong to have someone up there and tell a lie about Hillary Clinton. It’s not true. It’s logically not true and manifestly not true. And I think it’s wrong they ruined their evening with this.”
Last night was not the first time Smith has gone after Hillary. On several occasions she has stated that Hillary told her personally when her son’s body arrived at Andrews Air Force base in 2012 that a video was the cause of the attack. Other victims’ family members have stated the same.
Emails released during Select Committee on Benghazi hearings later revealed that Hillary knew the night of the terrorist strikes that they were unrelated to the video.
“Clinton lied to me, then called me a liar!” Smith exclaimed. “She looked me squarely in the eye and told me a video was responsible.
Smith also claims that the night before the attack, Sean, told her, “Mom, I’m going to die. All security had been pulled from the embassy.”
“When he asked why, he never received a response,” Smith continued. “Nobody listened. Nobody seemed to care.”
Smith then offered her endorsement for Trump.
“Donald Trump is everything Hillary Clinton is not. He is blunt direct and strong. He speaks his mind and his heart,” she commented. “He will make America stronger, not weaker. This entire campaign comes down to a single question: If Hillary Clinton can’t give us the truth, why should we give her the presidency?”
Watch the video below and tell us what you think.",2016-07-20 02:57:42+00:00,-0.028121693,Chris Mathews Says GOP ‘Ruined Evening’ By Having Benghazi Victim’s Mother Speak [VIDEO],http://americannews.com/chris-mathews-says-gop-ruined-evening-by-having-benghazi-victims-mother-speak-video/
"It looks like there could be some good news on the horizon for anyone outraged that Hillary Clinton has not been held legally responsible for any of her crimes against the American people.
According to reports, in a letter to U.S. Attorney Channing Phillips signed by Chaffetz and Goodaltte, Congress has asked the court to open an investigation to determine whether Clinton committed perjury.
The letter is included below:
Dear Mr. Phillips:
We write to request an investigation to determine whether Former Secretary of State Hillary Clinton committed perjury and made false statements during her testimony under oath before congressional committees.
While testifying before the House Committee on Oversight and Government Reform on July 7, 2016, Federal Bureau of Investigation (FBI) Director James Comey stated the truthfulness of Secretary’s testimony before Congress was not within the scope of the FBI’s investigation. Nor had the FBI even considered any of Secretary Clinton’s testimony.
Director Comey further testified the Department of Justice requires a criminal referral from Congress to initiate an investigation of Secretary Clinton’s congressional testimony. We are writing for that purpose.
The evidence collected by the FBI during its investigation of Secretary Clinton’s use of a personal email system appears to directly contradict several aspects of her sworn testimony.
In light of those contradictions, the Department should investigate and determine whether to prosecute Secretary Clinton for violating statutes that prohibit perjury and false statements to Congress, or any other relevant statutes.
Thank you for your attention to this important matter.
During FBI Director Comey’s testimony before Congress, he admitted that statements made by Clinton under oath were “not true” and that her handling of this nation’s classified material was “extremely careless.”
What do you think of this new development? Will Hillary finally be held accountable?",2016-07-17 14:18:51+00:00,-0.026839827,"BREAKING: Congress Bypasses FBI, Moves To Charge Hillary With Federal Crime",http://americannews.com/breaking-congress-bypasses-fbi-moves-to-charge-hillary-with-federal-crime-2/
"Tej Gill is the passionate former Navy SEAL who started Project War Path, a company that sells t-shirts reading, “Hillary Clinton killed my friends.”
This week, he sat down for an interview with Dana Loesch to discuss the attacks in Benghazi, and share his thoughts on the presidential hopeful. We’re almost certain his comments sent the Clinton campaign into panic mode.
According to reports, Gill revealed that Clinton denied more than 600 security requests before the Benghazi attack in 2010.
“If that consulate would have had the security in place that was needed, and denied, that attack would have taken place, but the consulate would have been able to repel the attack,” Gill told Loesch.
“Stevens was trying to desperately get some fire sale barricades,” Loesch added. “The British already left their consulate, it was completely abandoned, and he was trying to get just the concrete barricades.”
“Yeah, 600 requests for security upgrades—denied,” Gill concluded. “The consulate had zero security…The consulate was overrun in 1 minute.”
Watch the interview below and tell us what you think. Do you agree with Gill?",2016-07-16 03:30:11+00:00,0.038227513,"Navy Seal Turns On Hillary, DESTROYS Her Right To Her Face [VIDEO]",http://americannews.com/navy-seal-turns-on-hillary-destroys-her-right-to-her-face-video/
"According to reports, a former federal prosecutor has filed a lawsuit in Dallas, TX against President Obama, Rev. Al Sharpton, Nation of Islam leader Louis Farrakhan and others in positions of power who have been inciting race riots.
The lawsuit was filed by Larry Klayman, who worked in the Department of Justice during the Reagan administration before founding Judicial Watch and Freedom Watch. Klayman is seeking $2 billion in damages, and the filing accuses Obama and his peers of promoting murder, terrorism, gang activity and civil rights violations of law enforcement officers.
“These defendants have incited violence and in fact have a direct link to what happened in Dallas,” Klayman writes. “I hope that law enforcement in Dallas and around the nation will join our class action, it’s a peaceful legal means to fight this. We’ve had it. People are finally starting to speak out.”
“The defendants have publicly incited people to violence with the fiction that police officers and other law enforcement are intentionally and systematically targeting and hunting blacks and other minorities to kill them for no reason other than racism or sport,” he continues. “Defendants are encouraging disaffected blacks and black Muslims to ignore, disrespect and assault law enforcement officials, and commit violence and lethal force.”
The case is currently assigned to Judge Sam A. Lindsay, an African America judge who was first appointed by Bill Clinton.
What do you think of Klayman’s lawsuit?",2016-07-14 12:29:17+00:00,0.025595238,BREAKING: BARACK HUSSEIN OBAMA SLAMMED WITH MASSIVE LAWSUIT,http://americannews.com/breaking-barack-hussein-obama-slammed-with-massive-lawsuit/
"We didn’t think it was possible, but it seems that the liberal media is getting even more absurd. Americans are frustrated, urging the media to do their jobs and report the news the way it really happens.
But the hypocrisy we see every day is astounding.
Remember when Donald Trump was criticized for failing to disavow former Ku Klux Klan grand wizard David Duke? The media had a lot to say about that. So why are they staying silent on the fact that Democratic front-runner Hillary Clinton publicly praised late Klan leader Sen. Robert Byrd?
In a video uploaded to the State Department’s official YouTube page at the end of June in 2010. Clinton honored Sen. Byrd by saying that “our country has lost a true American original, my friend and mentor Robert C. Byrd.
As if that weren’t enough, Barack Obama gave the eulogy at his funeral.
“He was a Senate icon, he was a party leader, he was an elder statesman, and he was my friend,” Obama told thousands who gathered for the funeral. “That’s how I’ll remember him.”
What do you think of this? A lot can be said about the company you keep, folks.",2016-07-12 02:54:35+00:00,0.068333333,Video Leaks Exposing Hillary’s Ties To The KKK… Her Campaign Is Finished,http://americannews.com/video-leaks-exposing-hillarys-ties-to-the-kkk-her-campaign-is-finished/
"Fox News host Andrea Tantaros has been relatively quiet after being suspended by the network a few months ago. On Wednesday, she broke her silence just after Gretchen Carlson filed a sexual harassment lawsuit against network head Roger Ailes.
Tantaros criticized the FBI, the Department of Justice and former Secretary of State Hillary Clinton.
“Full blown degeneracy of government as they all cover for her,” Tantaros tweeted, according to reports.”This is the most corrupt administration in history.”
Her comment came after Attorney General Loretta Lynch confirmed that Hillary Clinton would be walking away without any criminal charges.
“I received and accepted their unanimous recommendation that the thorough, year-long investigation be closed and that no charges be brought against any individuals within the scope of the investigation,” Lynch concluded.
What do you think? Is this absolutely outrageous? Do we need to keep Clinton far away from the White House?",2016-07-12 02:53:34+00:00,-0.021428571,Andrea Tantaros Comes Forward With Shocking Announcement About Fox Sexual Harassment,http://americannews.com/andrea-tantaros-comes-forward-with-shocking-announcement-about-fox-sexual-harassment/
